,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2015,Lyme disease cummulative for 2014,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2015,Malaria cummulative for 2014,"Meningococcal diseases, invasive�, All groups current week","Meningococcal diseases, invasive�, All groups previous 52 weeks median ","Meningococcal diseases, invasive�, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive�, All groups cummulative for 2015","Meningococcal diseases, invasive�, All groups cummulative for 2014"
51,2015,45,D.C.,0,1,7,71,33,0,0,1,9,13,0,0,1,3,1
52,2015,45,Fla.,3,3,15,160,123,2,1,3,37,45,0,0,3,21,44
53,2015,45,Ga.,0,0,1,0,3,0,1,8,44,76,0,0,2,12,13
54,2015,45,Md.,11,20,110,"1,494","1,187",2,1,9,110,131,0,0,1,2,6
55,2015,45,N.C.,0,1,78,189,65,0,0,8,22,25,0,0,1,4,11
56,2015,45,S.C.,0,1,3,37,32,0,0,1,3,5,0,0,3,3,2
57,2015,45,Va.,16,22,149,"1,176","1,033",1,1,5,54,68,0,0,2,12,6
58,2015,45,W. Va.,0,2,23,246,125,0,0,1,1,2,0,0,1,1,1
59,2015,45,E.S. CENTRAL,2,2,11,100,120,0,0,4,24,43,0,0,2,7,17
60,2015,45,Ala.,0,0,3,28,58,0,0,2,10,14,0,0,1,5,7
61,2015,45,Ky.,1,0,6,47,43,0,0,1,2,10,0,0,0,0,3
62,2015,45,Miss.,0,0,1,2,2,0,0,1,1,1,0,0,0,0,1
63,2015,45,Tenn.,1,0,4,23,17,0,0,1,11,18,0,0,2,2,6
64,2015,45,W.S. CENTRAL,0,0,7,44,31,0,2,9,91,121,0,1,3,33,34
65,2015,45,Ark.,0,0,0,0,0,0,0,2,8,5,0,0,1,2,1
66,2015,45,La.,0,0,0,0,2,0,0,2,5,19,0,0,2,4,7
67,2015,45,Okla.,0,0,0,0,0,0,0,1,6,9,0,0,1,3,9
68,2015,45,Tex.,0,0,7,44,29,0,1,8,72,88,0,0,3,24,17
69,2015,45,MOUNTAIN,0,1,2,33,55,0,1,3,33,72,0,0,3,12,27
70,2015,45,Ariz.,0,0,1,10,20,0,0,2,13,22,0,0,1,4,9
71,2015,45,Colo.,0,0,0,0,0,0,0,1,6,28,0,0,2,4,5
72,2015,45,Idaho,0,0,2,7,8,0,0,1,4,3,0,0,1,0,3
73,2015,45,Mont.,0,0,1,4,7,0,0,1,1,2,0,0,0,0,4
74,2015,45,Nev.,0,0,1,7,6,0,0,2,3,10,0,0,1,1,3
75,2015,45,N. Mex.,0,0,0,0,0,0,0,1,3,2,0,0,1,1,2
76,2015,45,Utah,0,0,1,4,11,0,0,1,3,5,0,0,1,1,1
77,2015,45,Wyo.,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0
78,2015,45,PACIFIC,1,3,11,130,128,1,3,6,109,139,3,1,8,80,84
79,2015,45,Alaska,1,0,2,10,8,0,0,2,3,2,0,0,1,4,2
80,2015,45,Calif.,0,1,8,63,69,0,2,5,74,82,0,0,4,41,53
81,2015,45,Hawaii,N,0,0,N,N,0,0,1,1,3,0,0,1,4,2
82,2015,45,Oreg.,0,1,3,41,39,0,0,2,15,17,3,0,3,23,16
83,2015,45,Wash.,0,0,3,16,12,1,0,3,16,35,0,0,6,8,11
84,2015,45,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,45,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,45,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,45,P.R.,N,0,0,N,N,0,0,5,6,0,0,0,0,0,0
88,2015,45,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,45,,,,,,,,,,,,,,,,
22,2015,46,UNITED STATES,133,377,"2,133","31,479","31,051",22,21,55,"1,054","1,502",3,6,15,311,375
23,2015,46,NEW ENGLAND,1,77,688,"7,587","10,753",0,1,6,64,111,0,0,2,18,15
24,2015,46,Conn.,0,18,186,"2,171","2,255",0,0,1,8,15,0,0,1,1,3
25,2015,46,Maine,0,10,77,"1,023","1,325",0,0,3,7,6,0,0,2,4,1
26,2015,46,Mass.,0,22,343,"2,665","5,158",0,1,3,36,60,0,0,2,8,10
27,2015,46,N.H.,0,6,65,533,720,0,0,2,4,8,0,0,1,1,0
28,2015,46,R.I.,0,10,69,621,730,0,0,2,9,18,0,0,2,3,1
29,2015,46,Vt.,1,6,53,574,565,0,0,0,0,4,0,0,1,1,0
30,2015,46,MID. ATLANTIC,100,218,"1,228","17,659","13,375",18,5,24,315,403,1,1,4,31,45
31,2015,46,N.J.,0,42,299,"3,537","3,072",0,1,5,57,73,0,0,1,6,8
32,2015,46,N.Y. (Upstate),49,45,232,"3,124","2,461",7,1,4,53,58,0,0,1,7,8
33,2015,46,N.Y. City,1,5,560,914,791,11,2,17,176,191,1,0,2,8,16
34,2015,46,Pa.,50,91,829,"10,084","7,051",0,0,3,29,81,0,0,2,10,13
35,2015,46,E.N. CENTRAL,0,14,166,"1,768","1,905",0,2,6,91,122,1,1,5,42,43
36,2015,46,Ill.,0,2,27,251,229,0,1,3,34,47,0,0,1,8,11
37,2015,46,Ind.,0,0,2,7,105,0,0,1,3,19,0,0,1,4,4
38,2015,46,Mich.,0,1,11,138,122,0,0,2,14,13,0,0,1,6,10
39,2015,46,Ohio,0,2,18,145,107,0,1,3,36,35,1,0,4,16,10
40,2015,46,Wis.,0,10,123,"1,227","1,342",0,0,2,4,8,0,0,2,8,8
41,2015,46,W.N. CENTRAL,0,4,30,328,"1,620",0,1,3,33,105,0,0,3,26,20
42,2015,46,Iowa,0,1,28,269,191,0,0,3,15,12,0,0,1,5,2
43,2015,46,Kans.,0,0,2,18,19,0,0,1,5,9,0,0,1,5,1
44,2015,46,Minn.,0,0,10,1,"1,378",0,0,1,0,50,0,0,3,12,5
45,2015,46,Mo.,0,0,1,0,9,0,0,1,2,13,0,0,1,2,8
46,2015,46,Nebr.,0,0,1,5,7,0,0,1,3,9,0,0,1,1,0
47,2015,46,N. Dak.,0,0,4,30,14,0,0,1,5,9,0,0,0,0,2
48,2015,46,S. Dak.,0,0,1,5,2,0,0,1,3,3,0,0,1,1,2
49,2015,46,S. ATLANTIC,29,66,231,"3,827","3,061",4,6,15,288,380,0,1,5,59,87
50,2015,46,Del.,6,6,30,385,400,0,0,1,3,2,0,0,0,0,1
51,2015,46,D.C.,0,1,8,85,34,0,0,1,9,14,0,0,1,3,1
52,2015,46,Fla.,3,3,15,163,124,1,1,3,38,45,0,0,3,21,44
53,2015,46,Ga.,0,0,1,0,3,0,1,8,45,78,0,0,2,13,13
54,2015,46,Md.,6,21,110,"1,517","1,205",1,1,9,111,133,0,0,1,2,6
55,2015,46,N.C.,0,1,78,189,69,0,0,5,22,33,0,0,1,4,11
56,2015,46,S.C.,0,1,3,37,33,0,0,1,3,5,0,0,3,3,2
57,2015,46,Va.,14,21,149,"1,201","1,067",2,1,5,56,68,0,0,2,12,8
58,2015,46,W. Va.,0,2,23,250,126,0,0,1,1,2,0,0,1,1,1
59,2015,46,E.S. CENTRAL,0,2,11,99,122,0,0,4,24,43,0,0,2,8,17
60,2015,46,Ala.,0,0,3,28,60,0,0,2,10,14,0,0,1,5,7
61,2015,46,Ky.,0,0,6,47,43,0,0,1,2,10,0,0,1,1,3
62,2015,46,Miss.,0,0,1,2,2,0,0,1,1,1,0,0,0,0,1
63,2015,46,Tenn.,0,0,4,22,17,0,0,1,11,18,0,0,2,2,6
64,2015,46,W.S. CENTRAL,0,0,7,44,31,0,2,9,94,123,0,1,3,33,34
65,2015,46,Ark.,0,0,0,0,0,0,0,2,8,5,0,0,1,2,1
66,2015,46,La.,0,0,0,0,2,0,0,2,5,19,0,0,2,4,7
67,2015,46,Okla.,0,0,0,0,0,0,0,1,6,9,0,0,1,3,9
68,2015,46,Tex.,0,0,7,44,29,0,1,8,75,90,0,0,3,24,17
69,2015,46,MOUNTAIN,1,1,2,35,55,0,1,3,33,73,0,0,3,12,29
70,2015,46,Ariz.,0,0,2,11,20,0,0,2,13,22,0,0,1,4,9
71,2015,46,Colo.,0,0,0,0,0,0,0,1,6,28,0,0,2,4,6
72,2015,46,Idaho,0,0,2,7,8,0,0,1,4,3,0,0,1,0,4
73,2015,46,Mont.,1,0,1,5,7,0,0,1,1,2,0,0,0,0,4
74,2015,46,Nev.,0,0,1,7,6,0,0,2,3,10,0,0,1,1,3
75,2015,46,N. Mex.,0,0,0,0,0,0,0,1,3,3,0,0,1,1,2
76,2015,46,Utah,0,0,1,4,11,0,0,1,3,5,0,0,1,1,1
77,2015,46,Wyo.,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0
78,2015,46,PACIFIC,2,3,11,132,129,0,3,6,112,142,1,1,8,82,85
79,2015,46,Alaska,0,0,2,10,8,0,0,2,3,3,0,0,1,4,2
80,2015,46,Calif.,0,1,8,63,69,0,2,5,76,84,0,0,4,41,54
81,2015,46,Hawaii,N,0,0,N,N,0,0,1,1,3,0,0,1,4,2
82,2015,46,Oreg.,0,1,3,41,40,0,0,2,16,17,1,0,3,25,16
83,2015,46,Wash.,2,0,3,18,12,0,0,3,16,35,0,0,6,8,11
84,2015,46,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,46,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,46,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,46,P.R.,N,0,0,N,N,0,0,5,6,1,0,0,0,0,0
88,2015,46,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,46,,,,,,,,,,,,,,,,
22,2015,47,UNITED STATES,90,384,"2,155","31,913","31,512",6,21,56,"1,072","1,526",2,6,15,315,380
23,2015,47,NEW ENGLAND,1,79,694,"7,798","10,877",0,1,6,66,111,1,0,2,18,15
24,2015,47,Conn.,1,23,186,"2,274","2,285",0,0,1,8,15,0,0,0,0,3
25,2015,47,Maine,0,10,77,"1,023","1,341",0,0,3,7,6,0,0,2,4,1
26,2015,47,Mass.,0,22,359,"2,764","5,200",0,1,3,37,60,1,0,2,9,10
27,2015,47,N.H.,0,6,65,533,723,0,0,2,5,8,0,0,1,1,0
28,2015,47,R.I.,0,9,69,621,758,0,0,2,9,18,0,0,2,3,1
29,2015,47,Vt.,0,6,53,583,570,0,0,0,0,4,0,0,1,1,0
30,2015,47,MID. ATLANTIC,61,219,"1,228","17,795","13,564",3,5,24,322,410,0,1,4,31,45
31,2015,47,N.J.,0,41,300,"3,563","3,114",0,1,5,61,74,0,0,1,6,8
32,2015,47,N.Y. (Upstate),31,45,231,"3,120","2,515",1,1,7,54,58,0,0,1,7,8
33,2015,47,N.Y. City,14,4,560,928,801,2,2,17,178,196,0,0,2,8,16
34,2015,47,Pa.,16,91,829,"10,184","7,134",0,0,3,29,82,0,0,2,10,13
35,2015,47,E.N. CENTRAL,0,14,166,"1,788","1,914",0,2,6,92,126,0,1,5,42,43
36,2015,47,Ill.,0,2,27,252,230,0,1,3,34,49,0,0,1,8,11
37,2015,47,Ind.,0,0,2,7,105,0,0,1,3,19,0,0,1,4,4
38,2015,47,Mich.,0,1,11,140,123,0,0,2,14,14,0,0,1,6,10
39,2015,47,Ohio,0,2,18,145,112,0,1,3,36,36,0,0,4,16,10
40,2015,47,Wis.,0,10,123,"1,244","1,344",0,0,2,5,8,0,0,2,8,8
41,2015,47,W.N. CENTRAL,0,4,30,333,"1,630",0,1,3,33,106,0,0,3,26,20
42,2015,47,Iowa,0,2,28,274,191,0,0,3,15,13,0,0,1,5,2
43,2015,47,Kans.,0,0,2,18,19,0,0,1,5,9,0,0,1,5,1
44,2015,47,Minn.,0,0,7,1,"1,388",0,0,1,0,50,0,0,3,12,5
45,2015,47,Mo.,0,0,1,0,9,0,0,1,2,13,0,0,1,2,8
46,2015,47,Nebr.,0,0,1,5,7,0,0,1,3,9,0,0,1,1,0
47,2015,47,N. Dak.,0,0,4,30,14,0,0,1,5,9,0,0,0,0,2
48,2015,47,S. Dak.,0,0,1,5,2,0,0,1,3,3,0,0,1,1,2
49,2015,47,S. ATLANTIC,25,62,231,"3,885","3,187",1,6,15,291,385,0,1,5,59,90
50,2015,47,Del.,1,6,30,390,402,0,0,1,3,2,0,0,0,0,1
51,2015,47,D.C.,0,1,8,86,36,0,0,1,9,14,0,0,1,3,1
52,2015,47,Fla.,13,3,15,179,127,0,1,3,38,45,0,0,3,21,47
53,2015,47,Ga.,0,0,1,0,3,0,1,8,45,79,0,0,2,13,13
54,2015,47,Md.,3,20,110,"1,525","1,224",1,1,9,113,134,0,0,1,2,6
55,2015,47,N.C.,0,1,57,194,147,0,0,5,23,35,0,0,1,4,11
56,2015,47,S.C.,0,1,3,39,34,0,0,1,3,5,0,0,3,3,2
57,2015,47,Va.,6,22,149,"1,217","1,088",0,1,5,56,69,0,0,2,12,8
58,2015,47,W. Va.,2,3,23,255,126,0,0,1,1,2,0,0,1,1,1
59,2015,47,E.S. CENTRAL,1,2,11,101,122,0,0,4,24,44,0,0,2,9,17
60,2015,47,Ala.,1,0,3,29,60,0,0,2,10,14,0,0,1,6,7
61,2015,47,Ky.,0,0,6,48,43,0,0,1,2,10,0,0,1,1,3
62,2015,47,Miss.,0,0,1,2,2,0,0,1,1,1,0,0,0,0,1
63,2015,47,Tenn.,0,0,4,22,17,0,0,1,11,19,0,0,2,2,6
64,2015,47,W.S. CENTRAL,1,0,7,45,31,2,2,9,98,125,1,1,3,34,34
65,2015,47,Ark.,0,0,0,0,0,0,0,2,8,5,0,0,1,2,1
66,2015,47,La.,0,0,0,0,2,0,0,2,5,19,0,0,2,4,7
67,2015,47,Okla.,0,0,0,0,0,1,0,1,7,9,0,0,1,3,9
68,2015,47,Tex.,1,0,7,45,29,1,1,8,78,92,1,0,3,25,17
69,2015,47,MOUNTAIN,0,1,2,35,56,0,1,3,33,74,0,0,3,13,29
70,2015,47,Ariz.,0,0,2,11,20,0,0,2,13,23,0,0,1,5,9
71,2015,47,Colo.,0,0,0,0,0,0,0,1,6,28,0,0,2,4,6
72,2015,47,Idaho,0,0,2,7,8,0,0,1,4,3,0,0,1,0,4
73,2015,47,Mont.,0,0,1,5,7,0,0,1,1,2,0,0,0,0,4
74,2015,47,Nev.,0,0,1,7,6,0,0,2,3,10,0,0,1,1,3
75,2015,47,N. Mex.,0,0,0,0,0,0,0,1,3,3,0,0,1,1,2
76,2015,47,Utah,0,0,1,4,12,0,0,1,3,5,0,0,1,1,1
77,2015,47,Wyo.,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0
78,2015,47,PACIFIC,1,3,11,133,131,0,2,6,113,145,0,1,8,83,87
79,2015,47,Alaska,0,0,2,10,8,0,0,2,3,3,0,0,1,4,2
80,2015,47,Calif.,0,1,8,63,70,0,2,5,77,87,0,0,4,41,55
81,2015,47,Hawaii,N,0,0,N,N,0,0,1,1,3,0,0,1,4,2
82,2015,47,Oreg.,1,1,3,42,41,0,0,2,16,17,0,0,3,26,17
83,2015,47,Wash.,0,0,3,18,12,0,0,3,16,35,0,0,6,8,11
84,2015,47,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,47,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,47,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,47,P.R.,N,0,0,N,N,0,0,5,7,1,0,0,0,0,0
88,2015,47,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,47,,,,,,,,,,,,,,,,
22,2015,48,UNITED STATES,178,410,"2,175","32,725","31,772",19,22,56,"1,109","1,542",5,6,15,324,387
23,2015,48,NEW ENGLAND,7,81,694,"7,965","10,947",2,1,6,68,112,0,0,2,18,15
24,2015,48,Conn.,0,23,187,"2,303","2,298",0,0,1,8,15,0,0,0,0,3
25,2015,48,Maine,0,10,78,"1,080","1,357",0,0,3,7,7,0,0,2,4,1
26,2015,48,Mass.,0,22,359,"2,764","5,221",0,1,3,37,60,0,0,2,9,10
27,2015,48,N.H.,0,6,65,533,724,0,0,2,5,8,0,0,1,1,0
28,2015,48,R.I.,3,11,69,695,771,2,0,2,11,18,0,0,2,3,1
29,2015,48,Vt.,4,6,53,590,576,0,0,0,0,4,0,0,1,1,0
30,2015,48,MID. ATLANTIC,136,227,"1,236","18,295","13,683",2,5,24,326,412,1,1,4,32,47
31,2015,48,N.J.,1,42,314,"3,802","3,136",0,1,5,63,74,0,0,1,6,8
32,2015,48,N.Y. (Upstate),72,46,231,"3,190","2,542",0,1,7,54,58,1,0,1,8,8
33,2015,48,N.Y. City,20,4,560,947,808,2,2,17,180,197,0,0,2,8,17
34,2015,48,Pa.,43,100,830,"10,356","7,197",0,0,3,29,83,0,0,2,10,14
35,2015,48,E.N. CENTRAL,0,18,169,"1,831","1,916",0,2,6,96,129,0,1,5,43,44
36,2015,48,Ill.,0,2,28,257,231,0,1,3,38,51,0,0,1,8,11
37,2015,48,Ind.,0,0,2,7,105,0,0,1,3,19,0,0,1,4,4
38,2015,48,Mich.,0,1,11,145,124,0,0,2,14,14,0,0,1,7,10
39,2015,48,Ohio,0,2,18,147,112,0,1,3,36,36,0,0,4,16,11
40,2015,48,Wis.,0,11,125,"1,275","1,344",0,0,2,5,9,0,0,2,8,8
41,2015,48,W.N. CENTRAL,0,4,30,338,"1,639",1,1,3,34,108,0,0,3,26,20
42,2015,48,Iowa,0,2,28,277,192,1,0,3,16,13,0,0,1,5,2
43,2015,48,Kans.,0,0,2,20,20,0,0,1,5,9,0,0,1,5,1
44,2015,48,Minn.,0,0,7,1,"1,395",0,0,1,0,50,0,0,3,12,5
45,2015,48,Mo.,0,0,1,0,9,0,0,1,2,14,0,0,1,2,8
46,2015,48,Nebr.,0,0,1,5,7,0,0,1,3,9,0,0,1,1,0
47,2015,48,N. Dak.,0,0,4,30,14,0,0,1,5,9,0,0,0,0,2
48,2015,48,S. Dak.,0,0,1,5,2,0,0,1,3,4,0,0,1,1,2
49,2015,48,S. ATLANTIC,34,64,232,"3,979","3,244",5,7,15,302,387,2,1,5,63,91
50,2015,48,Del.,4,6,30,394,406,0,0,1,3,2,0,0,0,0,1
51,2015,48,D.C.,0,1,8,88,37,0,0,1,12,14,0,0,1,3,1
52,2015,48,Fla.,5,3,15,184,131,1,1,3,39,45,1,0,3,22,48
53,2015,48,Ga.,0,0,1,0,3,0,1,8,47,80,0,0,2,14,13
54,2015,48,Md.,7,20,110,"1,555","1,234",2,1,9,116,134,0,0,1,2,6
55,2015,48,N.C.,2,0,57,196,149,0,0,5,23,35,0,0,1,5,11
56,2015,48,S.C.,0,1,3,39,34,0,0,1,3,5,0,0,3,3,2
57,2015,48,Va.,16,22,149,"1,268","1,123",2,1,5,58,70,1,0,2,13,8
58,2015,48,W. Va.,0,3,23,255,127,0,0,1,1,2,0,0,1,1,1
59,2015,48,E.S. CENTRAL,0,2,11,103,123,0,0,4,24,45,0,0,2,10,17
60,2015,48,Ala.,0,0,3,29,60,0,0,2,10,14,0,0,1,6,7
61,2015,48,Ky.,0,0,6,48,44,0,0,1,2,11,0,0,1,2,3
62,2015,48,Miss.,0,0,1,3,2,0,0,1,1,1,0,0,0,0,1
63,2015,48,Tenn.,0,0,4,23,17,0,0,1,11,19,0,0,2,2,6
64,2015,48,W.S. CENTRAL,0,1,7,45,31,5,2,9,105,126,0,1,3,35,35
65,2015,48,Ark.,0,0,0,0,0,0,0,2,8,6,0,0,1,2,1
66,2015,48,La.,0,0,0,0,2,0,0,2,5,19,0,0,2,4,7
67,2015,48,Okla.,0,0,0,0,0,0,0,1,7,9,0,0,1,3,9
68,2015,48,Tex.,0,1,7,45,29,5,1,8,85,92,0,0,3,26,18
69,2015,48,MOUNTAIN,0,1,2,36,57,2,1,3,35,75,0,0,3,13,30
70,2015,48,Ariz.,0,0,2,12,20,0,0,2,13,23,0,0,1,5,9
71,2015,48,Colo.,0,0,0,0,0,0,0,1,6,28,0,0,2,4,6
72,2015,48,Idaho,0,0,2,7,8,2,0,1,6,3,0,0,0,0,5
73,2015,48,Mont.,0,0,1,5,7,0,0,1,1,2,0,0,0,0,4
74,2015,48,Nev.,0,0,1,7,6,0,0,2,3,11,0,0,1,1,3
75,2015,48,N. Mex.,0,0,0,0,0,0,0,1,3,3,0,0,1,1,2
76,2015,48,Utah,0,0,1,4,13,0,0,1,3,5,0,0,1,1,1
77,2015,48,Wyo.,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0
78,2015,48,PACIFIC,1,3,11,133,132,2,2,6,119,148,2,1,7,84,88
79,2015,48,Alaska,0,0,2,10,8,0,0,2,3,3,0,0,1,4,3
80,2015,48,Calif.,0,1,8,63,71,0,2,5,81,88,0,0,4,41,55
81,2015,48,Hawaii,N,0,0,N,N,0,0,1,1,3,0,0,1,4,2
82,2015,48,Oreg.,1,1,3,42,41,1,0,2,17,17,0,0,3,26,17
83,2015,48,Wash.,0,0,3,18,12,1,0,3,17,37,2,0,6,9,11
84,2015,48,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,48,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,48,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,48,P.R.,N,0,0,N,N,0,0,5,7,1,0,0,0,0,0
88,2015,48,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,48,,,,,,,,,,,,,,,,
22,2015,49,UNITED STATES,139,424,"2,190","33,258","32,105",10,23,56,"1,138","1,566",1,7,15,328,391
23,2015,49,NEW ENGLAND,3,81,695,"8,055","11,041",0,1,6,69,115,0,0,2,18,16
24,2015,49,Conn.,0,23,187,"2,303","2,316",0,0,1,8,15,0,0,0,0,3
25,2015,49,Maine,1,10,78,"1,106","1,366",0,0,3,7,7,0,0,2,4,1
26,2015,49,Mass.,0,21,359,"2,764","5,249",0,0,3,37,61,0,0,2,9,11
27,2015,49,N.H.,0,6,65,533,724,0,0,2,5,8,0,0,1,1,0
28,2015,49,R.I.,1,10,69,721,802,0,0,2,12,20,0,0,2,3,1
29,2015,49,Vt.,1,7,53,628,584,0,0,0,0,4,0,0,1,1,0
30,2015,49,MID. ATLANTIC,105,237,"1,242","18,610","13,853",5,5,24,336,415,0,1,4,34,47
31,2015,49,N.J.,0,42,319,"3,896","3,178",0,1,5,68,75,0,0,1,7,8
32,2015,49,N.Y. (Upstate),47,46,231,"3,236","2,595",0,1,7,53,58,0,0,1,8,8
33,2015,49,N.Y. City,13,4,560,960,818,5,2,17,185,198,0,0,2,8,17
34,2015,49,Pa.,45,106,832,"10,518","7,262",0,0,3,30,84,0,0,2,11,14
35,2015,49,E.N. CENTRAL,1,18,170,"1,870","1,927",0,2,6,100,129,0,1,5,43,46
36,2015,49,Ill.,0,2,28,258,232,0,1,3,41,51,0,0,1,8,11
37,2015,49,Ind.,0,0,2,10,107,0,0,1,3,19,0,0,1,4,4
38,2015,49,Mich.,0,1,11,148,125,0,0,2,15,14,0,0,1,7,11
39,2015,49,Ohio,1,2,18,150,114,0,1,3,36,36,0,0,4,16,11
40,2015,49,Wis.,0,13,126,"1,304","1,349",0,0,2,5,9,0,0,2,8,9
41,2015,49,W.N. CENTRAL,0,4,30,342,"1,647",0,1,3,34,111,0,0,3,26,20
42,2015,49,Iowa,0,2,28,281,192,0,0,3,16,14,0,0,1,5,2
43,2015,49,Kans.,0,0,2,20,20,0,0,1,5,9,0,0,1,5,1
44,2015,49,Minn.,0,0,5,1,"1,402",0,0,0,0,51,0,0,3,12,5
45,2015,49,Mo.,0,0,0,0,10,0,0,1,2,14,0,0,1,2,8
46,2015,49,Nebr.,0,0,1,5,7,0,0,1,3,9,0,0,1,1,0
47,2015,49,N. Dak.,0,0,4,30,14,0,0,1,5,9,0,0,0,0,2
48,2015,49,S. Dak.,0,0,1,5,2,0,0,1,3,5,0,0,1,1,2
49,2015,49,S. ATLANTIC,30,65,232,"4,058","3,292",3,7,15,308,397,1,1,5,64,92
50,2015,49,Del.,0,6,30,394,410,0,0,1,3,2,0,0,0,0,1
51,2015,49,D.C.,0,1,8,88,37,0,0,1,12,15,0,0,1,3,1
52,2015,49,Fla.,5,3,15,187,133,0,1,3,39,48,1,0,3,23,49
53,2015,49,Ga.,0,0,1,0,3,0,1,8,48,81,0,0,2,14,13
54,2015,49,Md.,5,21,110,"1,582","1,249",3,1,9,119,138,0,0,1,2,6
55,2015,49,N.C.,6,1,57,202,149,0,0,5,23,35,0,0,1,5,11
56,2015,49,S.C.,0,1,3,39,35,0,0,1,3,5,0,0,3,3,2
57,2015,49,Va.,14,22,149,"1,302","1,149",0,1,5,59,71,0,0,2,13,8
58,2015,49,W. Va.,0,3,24,264,127,0,0,1,2,2,0,0,1,1,1
59,2015,49,E.S. CENTRAL,0,2,11,103,123,0,0,4,25,46,0,0,2,10,17
60,2015,49,Ala.,0,0,3,29,60,0,0,2,10,14,0,0,1,6,7
61,2015,49,Ky.,0,0,6,48,44,0,0,1,2,11,0,0,1,2,3
62,2015,49,Miss.,0,0,1,3,2,0,0,1,1,1,0,0,0,0,1
63,2015,49,Tenn.,0,0,4,23,17,0,0,1,12,20,0,0,2,2,6
64,2015,49,W.S. CENTRAL,0,1,7,46,31,0,2,9,108,127,0,1,3,36,35
65,2015,49,Ark.,0,0,0,0,0,0,0,2,9,6,0,0,1,2,1
66,2015,49,La.,0,0,0,0,2,0,0,2,5,19,0,0,2,4,7
67,2015,49,Okla.,0,0,0,0,0,0,0,1,7,9,0,0,1,3,9
68,2015,49,Tex.,0,1,7,46,29,0,1,8,87,93,0,0,3,27,18
69,2015,49,MOUNTAIN,0,1,2,36,58,1,1,3,37,76,0,0,3,13,30
70,2015,49,Ariz.,0,0,2,12,21,1,0,2,14,23,0,0,1,5,9
71,2015,49,Colo.,0,0,0,0,0,0,0,1,6,29,0,0,2,4,6
72,2015,49,Idaho,0,0,2,7,8,0,0,2,6,3,0,0,0,0,5
73,2015,49,Mont.,0,0,1,5,7,0,0,1,1,2,0,0,0,0,4
74,2015,49,Nev.,0,0,1,7,6,0,0,2,3,11,0,0,1,1,3
75,2015,49,N. Mex.,0,0,0,0,0,0,0,1,3,3,0,0,1,1,2
76,2015,49,Utah,0,0,1,4,13,0,0,1,4,5,0,0,1,1,1
77,2015,49,Wyo.,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0
78,2015,49,PACIFIC,0,3,11,138,133,1,2,6,121,150,0,2,7,84,88
79,2015,49,Alaska,0,0,2,10,8,0,0,2,3,3,0,0,1,4,3
80,2015,49,Calif.,0,1,8,64,71,0,2,5,82,89,0,0,4,41,55
81,2015,49,Hawaii,N,0,0,N,N,0,0,1,1,4,0,0,1,4,2
82,2015,49,Oreg.,0,1,4,46,42,0,0,2,17,17,0,0,3,26,17
83,2015,49,Wash.,0,0,3,18,12,1,0,3,18,37,0,0,6,9,11
84,2015,49,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2015,49,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2015,49,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,49,P.R.,N,0,0,N,N,0,0,5,7,1,0,0,0,0,0
88,2015,49,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
102,2015,49,,,,,,,,,,,,,,,,
22,2015,50,UNITED STATES,118,427,"2,197","33,642","32,474",7,22,56,"1,152","1,589",2,7,15,337,401
