,year,mmwr_week,Reporting Area,"Meningococcal disease, all serogroups current week","Meningococcal disease, all serogroups previous 52 weeks median ","Meningococcal disease, all serogroups previous 52 weeks maximum ","Meningococcal disease, all serogroups cummulative for 2018","Meningococcal disease, all serogroups cummulative for 2017",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2018,Mumps cummulative for 2017,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2018,Pertussis cummulative for 2017
84,2018,45,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,45,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,45,Guam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,45,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,45,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2018,46,United States,1,5,20,270,296,18,57,905,"2,061","4,788",77,258,"1,288","11,314","15,592"
22,2018,46,New England,0,0,2,20,14,0,1,14,58,198,7,17,43,724,"1,010"
23,2018,46,Connecticut,0,0,1,1,0,0,0,2,2,9,0,1,5,39,65
24,2018,46,Maine,0,0,1,1,0,0,0,1,4,1,7,7,17,330,371
25,2018,46,Massachusetts,0,0,2,17,9,0,1,10,32,172,0,4,19,189,349
26,2018,46,New Hampshire,0,0,0,0,0,0,0,1,3,4,0,2,20,116,67
27,2018,46,Rhode Island,0,0,1,1,2,0,0,11,2,11,0,0,24,26,56
28,2018,46,Vermont,0,0,0,0,3,0,0,7,15,1,0,0,3,24,102
29,2018,46,Middle Atlantic,1,1,3,35,37,2,9,41,429,597,10,22,48,941,"1,872"
30,2018,46,New Jersey,0,0,2,6,7,0,0,4,31,32,0,4,14,176,425
31,2018,46,New York (excluding New York City),0,0,2,13,10,1,1,26,60,233,6,6,23,284,465
32,2018,46,New York City,1,0,1,6,9,0,4,16,201,219,0,3,6,109,131
33,2018,46,Pennsylvania,0,0,1,10,11,1,2,15,137,113,4,9,29,372,851
34,2018,46,East North Central,0,0,3,24,37,2,6,34,349,433,23,44,158,"2,006","2,993"
35,2018,46,Illinois,0,0,1,5,8,0,4,32,255,267,0,6,27,232,591
36,2018,46,Indiana,0,0,2,4,11,0,0,2,11,41,0,3,10,130,354
37,2018,46,Michigan,0,0,1,4,5,0,1,3,30,28,0,9,22,401,663
38,2018,46,Ohio,0,0,2,7,10,2,0,7,31,52,23,10,28,499,740
39,2018,46,Wisconsin,0,0,1,4,3,0,0,4,22,45,0,13,140,744,645
40,2018,46,West North Central,0,0,3,16,19,1,1,5,69,790,2,19,58,811,"1,400"
41,2018,46,Iowa,0,0,1,1,1,0,0,3,22,111,0,2,9,117,146
42,2018,46,Kansas,0,0,1,1,3,0,0,1,3,160,0,2,8,101,182
43,2018,46,Minnesota,0,0,1,0,5,0,0,3,10,72,0,6,32,197,591
44,2018,46,Missouri,0,0,3,11,8,0,0,3,27,431,0,3,14,137,353
45,2018,46,Nebraska,0,0,1,3,2,1,0,2,7,6,2,3,14,129,70
46,2018,46,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,44,50
47,2018,46,South Dakota,0,0,0,0,0,0,0,0,0,0,0,1,13,86,8
48,2018,46,South Atlantic,0,1,4,59,61,0,5,34,297,226,10,28,64,"1,269","1,383"
49,2018,46,Delaware,0,0,1,1,1,0,0,6,22,3,0,2,18,152,5
50,2018,46,District of Columbia,0,0,0,0,1,0,0,7,8,32,0,0,1,5,20
51,2018,46,Florida,0,0,2,20,19,0,1,7,46,52,7,7,16,307,323
52,2018,46,Georgia,0,0,2,18,9,0,0,4,14,59,0,3,8,120,212
53,2018,46,Maryland,0,0,2,6,5,0,0,3,24,8,2,1,10,98,94
54,2018,46,North Carolina,0,0,1,8,9,0,0,1,10,36,0,8,24,311,314
55,2018,46,South Carolina,0,0,0,0,3,0,0,1,5,0,0,3,11,113,174
56,2018,46,Virginia,0,0,2,6,11,0,1,31,167,35,1,3,29,145,228
57,2018,46,West Virginia,0,0,0,0,3,0,0,1,1,1,0,0,4,18,13
58,2018,46,East South Central,0,0,2,9,12,0,1,3,39,147,1,11,26,442,843
59,2018,46,Alabama,0,0,1,3,4,0,0,1,11,35,0,3,19,166,218
60,2018,46,Kentucky,0,0,1,1,2,0,0,2,9,17,1,3,16,145,392
61,2018,46,Mississippi,0,0,1,1,2,0,0,2,8,26,0,0,3,35,33
62,2018,46,Tennessee,0,0,2,4,4,0,0,2,11,69,0,2,8,96,200
63,2018,46,West South Central,0,0,3,20,23,13,3,33,172,"1,222",14,28,220,"1,138","1,843"
64,2018,46,Arkansas,0,0,1,1,0,0,0,3,9,541,1,1,12,63,195
65,2018,46,Louisiana,0,0,0,0,5,0,0,3,12,70,2,1,10,100,74
66,2018,46,Oklahoma,0,0,2,4,1,0,0,9,15,166,0,0,65,77,130
67,2018,46,Texas,0,0,3,15,17,13,2,23,136,445,11,21,148,898,"1,444"
68,2018,46,Mountain,0,0,2,12,15,0,1,5,56,172,10,37,70,"1,663","1,721"
69,2018,46,Arizona,0,0,1,1,4,0,0,2,11,34,4,5,13,195,372
70,2018,46,Colorado,0,0,1,5,4,0,0,3,23,81,3,12,35,557,524
71,2018,46,Idaho,0,0,1,2,1,0,0,1,1,5,1,7,21,346,49
72,2018,46,Montana,0,0,0,0,1,0,0,1,2,6,2,1,11,59,98
73,2018,46,Nevada,0,0,0,0,2,0,0,1,1,5,0,0,6,26,85
74,2018,46,New Mexico,0,0,1,1,2,0,0,2,6,1,0,4,15,201,162
75,2018,46,Utah,0,0,1,3,1,0,0,2,12,40,0,5,18,266,413
76,2018,46,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,4,13,18
77,2018,46,Pacific,0,1,15,75,78,0,13,819,592,"1,003",0,50,785,"2,320","2,527"
78,2018,46,Alaska,0,0,1,3,1,0,3,25,226,74,0,1,7,73,48
79,2018,46,California,0,1,4,41,56,0,1,5,67,179,0,33,69,"1,349","2,230"
80,2018,46,Hawaii,0,0,0,0,1,0,4,45,235,689,0,1,4,26,31
81,2018,46,Oregon,0,0,2,14,20,0,0,2,16,61,0,8,26,449,218
82,2018,46,Washington,0,0,11,17,0,0,0,779,48,0,0,7,740,423,0
84,2018,46,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,46,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,46,Guam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,46,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,46,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2018,47,United States,0,5,20,271,307,0,52,905,"2,063","4,864",0,250,"1,288","11,378","15,996"
22,2018,47,New England,0,0,2,20,14,0,1,14,58,201,0,17,43,724,"1,038"
23,2018,47,Connecticut,0,0,1,1,0,0,0,2,2,9,0,1,5,39,67
24,2018,47,Maine,0,0,1,1,0,0,0,1,4,1,0,7,17,330,375
25,2018,47,Massachusetts,0,0,2,17,9,0,1,5,32,175,0,4,19,189,368
26,2018,47,New Hampshire,0,0,0,0,0,0,0,1,3,4,0,2,20,116,67
27,2018,47,Rhode Island,0,0,1,1,2,0,0,11,2,11,0,0,24,26,57
28,2018,47,Vermont,0,0,0,0,3,0,0,7,15,1,0,0,3,24,104
29,2018,47,Middle Atlantic,0,1,3,35,39,0,9,41,429,616,0,21,48,941,"1,914"
30,2018,47,New Jersey,0,0,2,6,7,0,0,4,31,34,0,4,14,176,435
31,2018,47,New York (excluding New York City),0,0,2,13,11,0,1,26,60,244,0,6,23,284,476
32,2018,47,New York City,0,0,1,6,10,0,4,16,201,225,0,3,6,109,134
33,2018,47,Pennsylvania,0,0,1,10,11,0,2,15,137,113,0,9,29,372,869
34,2018,47,East North Central,0,0,3,24,39,0,6,34,351,437,0,43,158,"2,011","3,080"
35,2018,47,Illinois,0,0,1,5,9,0,4,32,257,270,0,6,27,237,613
36,2018,47,Indiana,0,0,1,4,11,0,0,2,11,41,0,3,10,130,359
37,2018,47,Michigan,0,0,1,4,5,0,0,3,30,28,0,9,19,401,682
38,2018,47,Ohio,0,0,2,7,11,0,0,7,31,52,0,10,28,499,761
39,2018,47,Wisconsin,0,0,1,4,3,0,0,4,22,46,0,12,140,744,665
40,2018,47,West North Central,0,0,3,16,20,0,1,5,69,792,0,18,58,812,"1,432"
41,2018,47,Iowa,0,0,1,1,2,0,0,3,22,113,0,2,9,117,148
42,2018,47,Kansas,0,0,1,1,3,0,0,1,3,160,0,2,8,101,185
43,2018,47,Minnesota,0,0,0,0,5,0,0,3,10,72,0,6,32,197,602
44,2018,47,Missouri,0,0,3,11,8,0,0,3,27,431,0,3,14,137,367
45,2018,47,Nebraska,0,0,1,3,2,0,0,2,7,6,0,3,14,129,72
46,2018,47,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,45,50
47,2018,47,South Dakota,0,0,0,0,0,0,0,0,0,0,0,1,13,86,8
48,2018,47,South Atlantic,0,1,4,59,63,0,4,34,297,236,0,28,64,"1,269","1,420"
49,2018,47,Delaware,0,0,1,1,1,0,0,6,22,3,0,2,18,152,5
50,2018,47,District of Columbia,0,0,0,0,1,0,0,7,8,39,0,0,1,5,20
51,2018,47,Florida,0,0,2,20,20,0,1,7,46,54,0,7,16,307,326
52,2018,47,Georgia,0,0,2,18,9,0,0,4,14,59,0,3,8,120,217
53,2018,47,Maryland,0,0,2,6,6,0,0,3,24,8,0,1,10,98,97
54,2018,47,North Carolina,0,0,1,8,9,0,0,1,10,36,0,8,24,311,331
55,2018,47,South Carolina,0,0,0,0,3,0,0,1,5,0,0,2,11,113,175
56,2018,47,Virginia,0,0,2,6,11,0,1,31,167,35,0,3,29,145,236
57,2018,47,West Virginia,0,0,0,0,3,0,0,1,1,2,0,0,4,18,13
58,2018,47,East South Central,0,0,2,9,14,0,1,3,39,148,0,11,26,442,853
59,2018,47,Alabama,0,0,1,3,4,0,0,1,11,35,0,3,19,166,220
60,2018,47,Kentucky,0,0,1,1,2,0,0,2,9,17,0,3,16,145,398
61,2018,47,Mississippi,0,0,1,1,2,0,0,2,8,26,0,0,3,35,34
62,2018,47,Tennessee,0,0,2,4,6,0,0,2,11,70,0,2,8,96,201
63,2018,47,West South Central,0,0,3,20,23,0,3,33,172,"1,222",0,26,220,"1,138","1,875"
64,2018,47,Arkansas,0,0,1,1,0,0,0,3,9,541,0,1,12,63,197
65,2018,47,Louisiana,0,0,0,0,5,0,0,3,12,70,0,1,10,100,74
66,2018,47,Oklahoma,0,0,2,4,1,0,0,9,15,166,0,0,65,77,130
67,2018,47,Texas,0,0,3,15,17,0,2,23,136,445,0,20,148,898,"1,474"
68,2018,47,Mountain,0,0,2,12,16,0,1,5,56,172,0,37,70,"1,663","1,783"
69,2018,47,Arizona,0,0,1,1,4,0,0,2,11,34,0,4,13,195,379
70,2018,47,Colorado,0,0,1,5,4,0,0,3,23,81,0,12,35,557,556
71,2018,47,Idaho,0,0,1,2,1,0,0,1,1,5,0,7,21,346,51
72,2018,47,Montana,0,0,0,0,1,0,0,1,2,6,0,1,11,59,99
73,2018,47,Nevada,0,0,0,0,2,0,0,1,1,5,0,0,6,26,86
74,2018,47,New Mexico,0,0,1,1,2,0,0,2,6,1,0,4,15,201,165
75,2018,47,Utah,0,0,1,3,2,0,0,2,12,40,0,5,18,266,429
76,2018,47,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,4,13,18
77,2018,47,Pacific,0,1,15,76,79,0,12,819,592,"1,040",0,50,785,"2,378","2,601"
78,2018,47,Alaska,0,0,1,3,1,0,3,25,226,87,0,1,7,73,49
79,2018,47,California,0,1,4,42,56,0,1,5,67,179,0,33,67,"1,407","2,297"
80,2018,47,Hawaii,0,0,0,0,1,0,4,32,235,712,0,1,4,26,31
81,2018,47,Oregon,0,0,2,14,21,0,0,2,16,62,0,8,26,449,224
82,2018,47,Washington,0,0,11,17,0,0,0,779,48,0,0,7,740,423,0
84,2018,47,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,47,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,47,Guam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,47,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,47,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2018,48,United States,2,6,20,280,311,11,42,905,"2,106","4,925",113,252,"1,288","11,925","16,453"
22,2018,48,New England,0,0,2,20,14,0,1,14,58,206,17,17,43,768,"1,070"
23,2018,48,Connecticut,0,0,1,1,0,0,0,2,2,10,0,1,5,39,68
24,2018,48,Maine,0,0,1,1,0,0,0,1,4,1,16,8,17,364,384
25,2018,48,Massachusetts,0,0,2,17,9,0,1,5,32,179,0,4,18,189,386
26,2018,48,New Hampshire,0,0,0,0,0,0,0,1,3,4,0,2,20,123,70
27,2018,48,Rhode Island,0,0,1,1,2,0,0,11,2,11,0,0,24,26,57
28,2018,48,Vermont,0,0,0,0,3,0,0,7,15,1,1,0,3,27,105
29,2018,48,Middle Atlantic,0,1,3,37,40,2,8,41,437,619,20,21,48,993,"1,962"
30,2018,48,New Jersey,0,0,2,6,7,0,0,4,32,36,0,4,14,183,449
31,2018,48,New York (excluding New York City),0,0,2,13,11,1,1,26,61,245,11,6,23,297,487
32,2018,48,New York City,0,0,1,7,10,0,4,16,205,225,0,3,6,126,136
33,2018,48,Pennsylvania,0,0,1,11,12,1,2,15,139,113,9,8,29,387,890
34,2018,48,East North Central,0,0,3,27,40,2,6,34,365,441,22,44,158,"2,140","3,172"
35,2018,48,Illinois,0,0,1,5,10,0,4,32,264,273,0,6,27,254,640
36,2018,48,Indiana,0,0,1,7,11,0,0,2,14,41,0,4,10,165,366
37,2018,48,Michigan,0,0,1,4,5,0,1,3,32,28,0,9,19,417,697
38,2018,48,Ohio,0,0,2,7,11,2,0,7,33,53,22,10,28,526,789
39,2018,48,Wisconsin,0,0,1,4,3,0,0,4,22,46,0,12,140,778,680
40,2018,48,West North Central,0,0,3,16,20,0,1,5,72,797,8,19,58,863,"1,490"
41,2018,48,Iowa,0,0,1,1,2,0,0,3,25,116,0,2,9,120,153
42,2018,48,Kansas,0,0,1,1,3,0,0,1,3,161,0,2,8,106,187
43,2018,48,Minnesota,0,0,0,0,5,0,0,3,10,72,0,6,32,197,625
44,2018,48,Missouri,0,0,3,11,8,0,0,3,27,432,4,3,13,149,380
45,2018,48,Nebraska,0,0,1,3,2,0,0,2,7,6,4,3,14,133,86
46,2018,48,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,46,50
47,2018,48,South Dakota,0,0,0,0,0,0,0,0,0,0,0,1,14,112,9
48,2018,48,South Atlantic,0,1,5,59,64,2,4,34,298,244,12,30,64,"1,410","1,460"
49,2018,48,Delaware,0,0,1,1,1,0,0,6,22,3,0,2,18,153,7
50,2018,48,District of Columbia,0,0,0,0,1,0,0,5,8,41,0,0,2,8,20
51,2018,48,Florida,0,0,2,20,20,2,1,7,49,56,6,7,16,315,326
52,2018,48,Georgia,0,0,2,17,9,0,0,3,10,61,0,2,12,130,221
53,2018,48,Maryland,0,0,2,6,6,0,0,3,25,8,3,1,10,102,99
54,2018,48,North Carolina,0,0,1,9,9,0,0,1,10,36,0,7,24,315,355
55,2018,48,South Carolina,0,0,0,0,3,0,0,1,5,0,1,3,11,191,176
56,2018,48,Virginia,0,0,2,6,12,0,1,31,168,37,2,3,29,178,243
57,2018,48,West Virginia,0,0,0,0,3,0,0,1,1,2,0,0,4,18,13
58,2018,48,East South Central,0,0,1,9,14,0,1,3,43,148,0,11,26,443,867
59,2018,48,Alabama,0,0,1,3,4,0,0,2,14,35,0,3,19,167,222
60,2018,48,Kentucky,0,0,1,1,2,0,0,2,9,17,0,3,16,145,404
61,2018,48,Mississippi,0,0,1,1,2,0,0,2,9,26,0,0,3,35,34
62,2018,48,Tennessee,0,0,1,4,6,0,0,2,11,70,0,2,8,96,207
63,2018,48,West South Central,1,0,3,21,23,1,3,33,177,"1,223",6,25,220,"1,155","1,927"
64,2018,48,Arkansas,1,0,1,2,0,1,0,3,10,541,1,1,12,64,209
65,2018,48,Louisiana,0,0,0,0,5,0,0,3,12,70,0,1,10,101,76
66,2018,48,Oklahoma,0,0,2,4,1,0,0,9,15,166,0,0,65,77,134
67,2018,48,Texas,0,0,3,15,17,0,2,23,140,446,5,20,148,913,"1,508"
68,2018,48,Mountain,0,0,2,12,17,3,1,5,59,173,27,36,70,"1,710","1,828"
69,2018,48,Arizona,0,0,1,1,4,2,0,2,13,34,5,4,13,203,390
70,2018,48,Colorado,0,0,1,5,5,0,0,3,23,82,5,12,35,562,572
71,2018,48,Idaho,0,0,1,2,1,1,0,1,2,5,4,7,21,353,60
72,2018,48,Montana,0,0,0,0,1,0,0,1,2,6,13,1,11,79,100
73,2018,48,Nevada,0,0,0,0,2,0,0,1,1,5,0,0,6,26,88
74,2018,48,New Mexico,0,0,1,1,2,0,0,2,6,1,0,4,15,205,169
75,2018,48,Utah,0,0,1,3,2,0,0,2,12,40,0,5,18,269,431
76,2018,48,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,4,13,18
77,2018,48,Pacific,1,1,15,79,79,1,10,819,597,"1,074",1,49,785,"2,443","2,677"
78,2018,48,Alaska,0,0,1,3,1,0,2,25,226,98,0,1,7,73,53
79,2018,48,California,0,1,4,43,56,0,1,5,70,179,0,31,67,"1,459","2,364"
80,2018,48,Hawaii,0,0,1,1,1,0,4,32,236,734,1,1,4,30,31
81,2018,48,Oregon,1,0,2,15,21,1,0,2,17,63,0,8,26,453,229
82,2018,48,Washington,0,0,11,17,0,0,0,779,48,0,0,7,740,428,0
84,2018,48,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,48,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,48,Guam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,48,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,48,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2018,49,United States,1,6,20,285,318,22,36,905,"2,147","5,047",146,251,"1,288","12,264","16,874"
22,2018,49,New England,0,0,2,21,15,0,1,14,58,212,6,17,43,779,"1,091"
23,2018,49,Connecticut,0,0,1,2,0,0,0,2,2,12,0,1,5,41,69
24,2018,49,Maine,0,0,1,1,1,0,0,1,4,1,6,8,17,371,392
25,2018,49,Massachusetts,0,0,2,17,9,0,1,5,32,183,0,4,11,189,395
26,2018,49,New Hampshire,0,0,0,0,0,0,0,1,3,4,0,2,20,125,72
27,2018,49,Rhode Island,0,0,1,1,2,0,0,11,2,11,0,0,24,26,57
28,2018,49,Vermont,0,0,0,0,3,0,0,7,15,1,0,0,3,27,106
29,2018,49,Middle Atlantic,0,1,3,37,41,0,8,41,443,660,20,21,48,"1,034","2,000"
30,2018,49,New Jersey,0,0,2,6,7,0,0,4,34,38,0,4,10,193,453
31,2018,49,New York (excluding New York City),0,0,2,13,11,0,1,26,62,271,10,6,23,307,495
32,2018,49,New York City,0,0,1,7,10,0,4,16,205,236,0,3,6,126,139
33,2018,49,Pennsylvania,0,0,1,11,13,0,2,15,142,115,10,8,29,408,913
34,2018,49,East North Central,1,0,3,29,42,4,7,34,375,446,38,44,158,"2,230","3,257"
35,2018,49,Illinois,0,0,1,5,10,0,5,32,270,274,0,6,22,276,662
36,2018,49,Indiana,0,0,1,8,12,0,0,2,14,41,0,4,11,173,370
37,2018,49,Michigan,0,0,1,4,5,0,1,3,32,29,0,9,19,417,713
38,2018,49,Ohio,1,0,2,8,11,4,0,7,37,56,37,10,26,563,809
39,2018,49,Wisconsin,0,0,1,4,4,0,0,4,22,46,1,12,140,801,703
40,2018,49,West North Central,0,0,3,16,20,0,1,5,72,800,9,19,56,886,"1,533"
41,2018,49,Iowa,0,0,1,1,2,0,0,3,25,117,0,2,9,125,156
42,2018,49,Kansas,0,0,1,1,3,0,0,1,3,161,0,2,8,109,190
43,2018,49,Minnesota,0,0,0,0,5,0,0,3,10,72,0,5,32,197,652
44,2018,49,Missouri,0,0,3,11,8,0,0,3,27,434,4,3,13,156,387
45,2018,49,Nebraska,0,0,1,3,2,0,0,2,7,6,5,3,9,137,89
46,2018,49,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,46,50
47,2018,49,South Dakota,0,0,0,0,0,0,0,0,0,0,0,1,14,116,9
48,2018,49,South Atlantic,0,1,5,59,64,0,4,34,298,253,4,30,64,"1,423","1,511"
49,2018,49,Delaware,0,0,1,1,1,0,0,6,22,3,1,2,18,154,8
50,2018,49,District of Columbia,0,0,0,0,1,0,0,5,8,46,1,0,2,9,21
51,2018,49,Florida,0,0,2,20,20,0,1,7,49,59,0,7,16,315,333
52,2018,49,Georgia,0,0,2,17,9,0,0,3,10,62,0,2,12,133,223
53,2018,49,Maryland,0,0,2,6,6,0,0,3,25,8,1,1,10,103,100
54,2018,49,North Carolina,0,0,1,9,9,0,0,1,10,36,0,7,22,317,377
55,2018,49,South Carolina,0,0,0,0,3,0,0,1,5,0,1,3,11,192,185
56,2018,49,Virginia,0,0,2,6,12,0,1,31,168,37,0,3,29,182,251
57,2018,49,West Virginia,0,0,0,0,3,0,0,1,1,2,0,0,4,18,13
58,2018,49,East South Central,0,0,1,9,14,0,1,3,44,150,1,11,26,452,882
59,2018,49,Alabama,0,0,1,3,4,0,0,2,15,36,1,3,19,171,225
60,2018,49,Kentucky,0,0,1,1,2,0,0,2,9,18,0,3,16,145,413
61,2018,49,Mississippi,0,0,1,1,2,0,0,2,9,26,0,0,3,40,34
62,2018,49,Tennessee,0,0,1,4,6,0,0,2,11,70,0,2,8,96,210
63,2018,49,West South Central,0,0,3,21,23,17,3,33,198,"1,223",22,25,220,"1,187","1,965"
64,2018,49,Arkansas,0,0,1,2,0,0,0,3,10,541,0,1,7,64,213
65,2018,49,Louisiana,0,0,0,0,5,0,0,3,12,70,0,1,10,104,78
66,2018,49,Oklahoma,0,0,2,4,1,0,0,9,15,166,2,0,65,79,134
67,2018,49,Texas,0,0,3,15,17,17,2,23,161,446,20,19,148,940,"1,540"
68,2018,49,Mountain,0,0,2,13,18,1,1,5,60,173,43,35,70,"1,758","1,883"
69,2018,49,Arizona,0,0,1,1,4,0,0,2,13,34,6,4,13,209,396
70,2018,49,Colorado,0,0,1,5,6,0,0,3,23,82,9,12,35,571,600
71,2018,49,Idaho,0,0,1,2,1,0,0,1,2,5,3,7,21,361,66
72,2018,49,Montana,0,0,0,0,1,1,0,1,3,6,23,1,13,102,102
73,2018,49,Nevada,0,0,1,1,2,0,0,1,1,5,0,0,6,26,89
74,2018,49,New Mexico,0,0,1,1,2,0,0,2,6,1,2,3,15,207,175
75,2018,49,Utah,0,0,1,3,2,0,0,2,12,40,0,5,18,269,437
76,2018,49,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,4,13,18
77,2018,49,Pacific,0,1,15,80,81,0,9,819,599,"1,130",3,49,785,"2,515","2,752"
78,2018,49,Alaska,0,0,1,3,1,0,2,25,226,119,0,1,7,80,54
79,2018,49,California,0,1,4,44,58,0,1,5,70,180,0,30,66,"1,487","2,430"
80,2018,49,Hawaii,0,0,1,1,1,0,4,32,236,766,0,1,4,30,32
81,2018,49,Oregon,0,0,2,15,21,0,0,2,17,65,3,8,26,460,236
82,2018,49,Washington,0,0,11,17,0,0,0,779,50,0,0,8,740,458,0
84,2018,49,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,49,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,49,Guam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2018,49,Puerto Rico,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13
88,2018,49,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2018,50,United States,3,6,20,293,324,20,34,905,"2,197","5,121",116,251,"1,288","12,675","17,286"
22,2018,50,New England,0,0,2,23,16,0,1,14,69,218,4,17,43,822,"1,098"
23,2018,50,Connecticut,0,0,1,2,0,0,0,1,2,13,0,1,5,42,71
24,2018,50,Maine,0,0,1,1,1,0,0,1,4,1,4,8,18,387,394
25,2018,50,Massachusetts,0,0,2,19,10,0,1,5,42,188,0,4,11,211,397
26,2018,50,New Hampshire,0,0,0,0,0,0,0,1,4,4,0,2,20,129,73
27,2018,50,Rhode Island,0,0,1,1,2,0,0,11,2,11,0,0,24,26,57
28,2018,50,Vermont,0,0,0,0,3,0,0,7,15,1,0,0,3,27,106
29,2018,50,Middle Atlantic,0,1,3,37,43,0,8,27,450,673,15,21,48,"1,067","2,045"
30,2018,50,New Jersey,0,0,2,6,9,0,0,4,36,38,0,4,10,197,457
31,2018,50,New York (excluding New York City),0,0,2,13,11,0,1,14,63,281,7,6,23,320,508
32,2018,50,New York City,0,0,1,7,10,0,3,16,208,239,0,3,6,133,142
33,2018,50,Pennsylvania,0,0,1,11,13,0,2,15,143,115,8,8,29,417,938
34,2018,50,East North Central,0,0,3,29,42,1,7,34,376,449,22,44,158,"2,272","3,321"
35,2018,50,Illinois,0,0,1,5,10,0,5,32,270,276,0,6,17,276,669
36,2018,50,Indiana,0,0,1,8,12,0,0,2,14,41,0,3,11,173,376
37,2018,50,Michigan,0,0,1,4,5,0,1,3,32,29,0,9,19,418,721
38,2018,50,Ohio,0,0,2,8,11,1,0,7,38,56,21,10,37,585,835
39,2018,50,Wisconsin,0,0,1,4,4,0,0,4,22,47,1,12,140,820,720
40,2018,50,West North Central,0,0,3,16,20,0,1,5,72,802,8,20,56,940,"1,589"
41,2018,50,Iowa,0,0,1,1,2,0,0,3,25,118,0,2,9,126,158
42,2018,50,Kansas,0,0,1,1,3,0,0,1,3,161,0,2,8,114,196
43,2018,50,Minnesota,0,0,0,0,5,0,0,3,10,72,0,5,32,232,684
44,2018,50,Missouri,0,0,3,11,8,0,0,3,27,435,4,3,13,160,400
45,2018,50,Nebraska,0,0,1,3,2,0,0,2,7,6,4,3,9,141,92
46,2018,50,North Dakota,0,0,0,0,0,0,0,0,0,10,0,1,4,48,50
47,2018,50,South Dakota,0,0,0,0,0,0,0,0,0,0,0,1,14,119,9
48,2018,50,South Atlantic,0,1,5,59,66,2,4,34,302,260,18,30,64,"1,460","1,555"
49,2018,50,Delaware,0,0,1,1,1,0,0,6,22,3,0,2,18,154,9
50,2018,50,District of Columbia,0,0,0,0,1,0,0,3,8,49,0,0,2,9,22
51,2018,50,Florida,0,0,2,20,20,0,1,7,49,62,10,7,16,325,342
52,2018,50,Georgia,0,0,2,17,10,0,0,3,10,63,0,2,12,133,223
53,2018,50,Maryland,0,0,2,6,7,0,0,3,25,8,6,1,10,110,100
54,2018,50,North Carolina,0,0,1,9,9,0,0,1,11,36,0,7,22,330,398
55,2018,50,South Carolina,0,0,0,0,3,0,0,1,5,0,0,3,11,192,187
56,2018,50,Virginia,0,0,2,6,12,2,1,31,171,37,2,3,29,187,261
57,2018,50,West Virginia,0,0,0,0,3,0,0,1,1,2,0,0,4,20,13
58,2018,50,East South Central,0,0,1,12,14,0,1,3,44,150,10,10,26,487,900
59,2018,50,Alabama,0,0,1,3,4,0,0,2,15,36,0,3,19,171,227
60,2018,50,Kentucky,0,0,1,3,2,0,0,2,9,18,7,3,16,168,423
