,year,mmwr_week,Reporting Area,"Meningococcal disease(Neisseria meningitidis)�, All serogroups current week","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks median ","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks maximum ","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2017","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2016",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2017,Mumps cummulative for 2016,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2017,Pertussis cummulative for 2016
54,2017,45,N.C.,0,0,2,9,3,0,1,3,35,31,0,5,12,236,259
55,2017,45,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,146,119
56,2017,45,Va.,0,0,3,10,9,0,0,4,33,14,0,5,24,196,160
57,2017,45,W. Va.,0,0,1,3,4,0,0,1,0,2,0,0,2,10,23
58,2017,45,E.S. CENTRAL,0,0,1,9,14,0,2,13,137,99,1,15,41,769,685
59,2017,45,Ala.,0,0,1,3,5,0,0,11,35,1,0,4,17,203,152
60,2017,45,Ky.,0,0,1,2,1,0,0,3,16,94,0,7,28,372,410
61,2017,45,Miss.,0,0,1,2,0,0,0,8,24,1,0,1,2,30,2
62,2017,45,Tenn.,0,0,1,2,8,0,1,6,62,3,1,3,9,164,121
63,2017,45,W.S. CENTRAL,0,0,2,20,27,2,17,334,"1,124","1,409",26,37,222,"1,679","1,184"
64,2017,45,Ark.,0,0,0,0,2,0,3,272,536,"1,210",2,3,12,180,38
65,2017,45,La.,0,0,1,3,3,0,0,3,15,1,0,0,5,44,59
66,2017,45,Okla.,0,0,1,1,4,0,2,93,164,159,16,0,59,114,96
67,2017,45,Tex.,0,0,2,16,18,2,6,63,409,39,8,29,148,"1,341",991
68,2017,45,MOUNTAIN,0,0,2,14,19,0,2,13,154,56,7,34,71,"1,560","1,350"
69,2017,45,Ariz.,0,0,1,4,3,0,0,12,35,6,4,8,17,360,234
70,2017,45,Colo.,0,0,2,3,4,0,0,10,61,16,0,12,28,527,612
71,2017,45,Idaho,0,0,1,1,2,0,0,2,5,1,3,0,6,47,81
72,2017,45,Mont.,0,0,1,1,2,0,0,2,6,26,0,1,18,98,16
73,2017,45,Nev.,0,0,2,2,4,0,0,1,5,3,0,1,6,58,28
74,2017,45,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,143,124
75,2017,45,Utah,0,0,1,1,2,0,0,9,38,2,0,6,23,309,237
76,2017,45,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,18,18
77,2017,45,PACIFIC,0,2,16,85,98,2,28,160,"1,505",92,28,49,656,"2,274","1,604"
78,2017,45,Alaska,0,0,1,1,6,1,0,9,45,2,3,1,6,37,132
79,2017,45,Calif.,0,1,4,54,73,0,2,11,96,81,0,35,68,"1,475","1,243"
80,2017,45,Hawaii,0,0,1,1,1,1,9,35,559,0,0,0,3,26,51
81,2017,45,Oreg.,0,0,2,20,18,0,1,5,61,9,0,4,11,191,178
82,2017,45,Wash.,0,0,13,9,0,0,4,152,744,0,25,8,618,545,0
83,2017,45,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,45,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,45,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,45,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,13
87,2017,45,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,46,UNITED STATES,0,6,21,286,317,5,116,519,"5,113","4,220",101,326,"1,220","13,876","14,406"
22,2017,46,NEW ENGLAND,0,0,2,12,15,0,3,14,178,317,3,20,73,849,788
23,2017,46,Conn.,0,0,1,0,5,0,0,1,9,35,1,1,5,53,85
24,2017,46,Maine,0,0,0,0,1,0,0,3,1,25,2,8,19,339,208
25,2017,46,Mass.,0,0,1,7,9,0,2,14,154,246,0,5,15,257,172
26,2017,46,N.H.,0,0,0,0,0,0,0,2,4,10,0,1,5,53,59
27,2017,46,R.I.,0,0,1,2,0,0,0,6,9,1,0,0,19,51,72
28,2017,46,Vt.,0,0,1,3,0,0,0,1,1,0,0,1,47,96,192
29,2017,46,MID. ATLANTIC,0,1,3,35,28,3,13,60,582,274,19,38,91,"1,707","2,654"
30,2017,46,N.J.,0,0,1,5,6,0,1,4,28,30,0,7,25,323,513
31,2017,46,N.Y. (Upstate),0,0,2,10,7,3,3,54,236,112,10,9,33,470,581
32,2017,46,N.Y. City,0,0,3,7,10,0,4,19,206,121,0,2,6,116,285
33,2017,46,Pa.,0,0,2,13,5,0,1,15,112,11,9,19,72,798,"1,275"
34,2017,46,E.N. CENTRAL,0,0,3,28,42,0,7,28,423,708,28,63,156,"2,479","3,279"
35,2017,46,Ill.,0,0,2,7,17,0,3,22,260,313,0,10,41,423,874
36,2017,46,Ind.,0,0,1,7,8,0,0,4,37,286,0,6,19,317,154
37,2017,46,Mich.,0,0,1,4,5,0,0,2,23,18,0,10,21,484,327
38,2017,46,Ohio,0,0,3,10,6,0,0,7,52,69,28,17,38,739,827
39,2017,46,Wis.,0,0,0,0,6,0,0,15,51,22,0,14,73,516,"1,097"
40,2017,46,W.N. CENTRAL,0,0,2,16,21,0,20,84,814,857,5,28,114,"1,210","1,543"
41,2017,46,Iowa,0,0,1,1,3,0,2,12,110,693,0,3,19,122,121
42,2017,46,Kans.,0,0,1,3,5,0,1,19,158,7,0,4,11,161,116
43,2017,46,Minn.,0,0,2,2,5,0,0,12,77,19,0,12,41,459,853
44,2017,46,Mo.,0,0,1,8,4,0,10,72,453,77,5,6,87,363,270
45,2017,46,Nebr.,0,0,1,2,3,0,0,1,4,49,0,1,5,55,132
46,2017,46,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,45,37
47,2017,46,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,5,14
48,2017,46,S. ATLANTIC,0,1,5,64,50,0,3,10,189,85,9,27,46,"1,222","1,188"
49,2017,46,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,14
50,2017,46,D.C.,0,0,0,0,0,0,0,2,11,9,0,0,3,17,10
51,2017,46,Fla.,0,0,3,22,15,0,0,8,52,14,9,7,21,354,295
52,2017,46,Ga.,0,0,2,7,11,0,0,6,45,3,0,3,13,163,172
53,2017,46,Md.,0,0,2,5,2,0,0,1,5,9,0,2,7,95,119
54,2017,46,N.C.,0,0,2,9,3,0,1,3,35,31,0,5,12,236,263
55,2017,46,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,146,120
56,2017,46,Va.,0,0,3,10,9,0,0,4,33,14,0,5,24,196,172
57,2017,46,W. Va.,0,0,1,3,4,0,0,1,0,2,0,0,2,10,23
58,2017,46,E.S. CENTRAL,0,0,1,11,14,0,2,13,139,100,0,15,41,779,703
59,2017,46,Ala.,0,0,1,3,5,0,0,11,35,1,0,4,17,207,159
60,2017,46,Ky.,0,0,1,2,1,0,0,3,16,94,0,7,28,372,419
61,2017,46,Miss.,0,0,1,2,0,0,0,8,25,1,0,1,2,31,2
62,2017,46,Tenn.,0,0,1,4,8,0,1,6,63,4,0,3,9,169,123
63,2017,46,W.S. CENTRAL,0,0,2,20,27,2,16,334,"1,127","1,728",20,37,222,"1,707","1,214"
64,2017,46,Ark.,0,0,0,0,2,0,2,272,536,"1,482",0,3,12,180,40
65,2017,46,La.,0,0,1,3,3,0,0,3,15,1,0,0,5,44,60
66,2017,46,Okla.,0,0,1,1,4,2,2,93,166,206,17,0,59,131,96
67,2017,46,Tex.,0,0,2,16,18,0,6,63,410,39,3,29,148,"1,352","1,018"
68,2017,46,MOUNTAIN,0,0,2,14,20,0,2,13,155,56,6,34,71,"1,599","1,392"
69,2017,46,Ariz.,0,0,1,4,3,0,0,12,35,6,6,8,17,369,242
70,2017,46,Colo.,0,0,2,3,4,0,0,10,61,16,0,12,28,549,632
71,2017,46,Idaho,0,0,1,1,2,0,0,2,5,1,0,1,6,47,82
72,2017,46,Mont.,0,0,1,1,2,0,0,2,6,26,0,1,18,98,16
73,2017,46,Nev.,0,0,2,2,4,0,0,1,5,3,0,1,6,58,31
74,2017,46,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,143,128
75,2017,46,Utah,0,0,1,1,3,0,0,9,39,2,0,6,23,317,243
76,2017,46,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,18,18
77,2017,46,PACIFIC,0,2,16,86,100,0,28,160,"1,506",95,11,49,656,"2,324","1,645"
78,2017,46,Alaska,0,0,1,1,6,0,0,9,45,2,0,1,6,37,133
79,2017,46,Calif.,0,1,4,55,73,0,2,11,97,82,0,34,68,"1,517","1,279"
80,2017,46,Hawaii,0,0,1,1,1,0,9,35,559,0,0,0,3,26,52
81,2017,46,Oreg.,0,0,2,20,20,0,1,5,61,11,0,4,11,192,181
82,2017,46,Wash.,0,0,13,9,0,0,4,152,744,0,11,9,618,552,0
83,2017,46,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,46,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,46,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,46,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,14
87,2017,46,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,47,UNITED STATES,6,6,21,297,323,16,113,519,"5,194","4,394",96,319,"1,220","14,129","14,870"
22,2017,47,NEW ENGLAND,0,0,2,14,16,0,3,14,186,320,2,20,39,871,825
23,2017,47,Conn.,0,0,1,0,5,0,0,1,9,36,0,1,5,53,87
24,2017,47,Maine,0,0,0,0,1,0,0,3,1,27,1,7,19,341,213
25,2017,47,Mass.,0,0,1,9,10,0,3,14,162,246,0,5,15,273,180
26,2017,47,N.H.,0,0,0,0,0,0,0,2,4,10,0,1,5,54,59
27,2017,47,R.I.,0,0,1,2,0,0,0,6,9,1,0,0,19,51,72
28,2017,47,Vt.,0,0,1,3,0,0,0,1,1,0,1,1,22,99,214
29,2017,47,MID. ATLANTIC,2,1,3,37,29,11,13,60,593,302,14,38,91,"1,730","2,739"
30,2017,47,N.J.,0,0,1,5,6,0,1,4,28,32,0,7,25,329,530
31,2017,47,N.Y. (Upstate),1,0,2,11,8,11,3,54,247,124,12,9,33,482,588
32,2017,47,N.Y. City,1,0,3,8,10,0,4,19,206,135,0,2,6,116,288
33,2017,47,Pa.,0,0,2,13,5,0,1,15,112,11,2,18,72,803,"1,333"
34,2017,47,E.N. CENTRAL,1,0,3,29,43,0,7,28,424,715,21,62,156,"2,530","3,391"
35,2017,47,Ill.,0,0,2,7,18,0,3,22,260,318,0,10,41,423,896
36,2017,47,Ind.,0,0,1,7,8,0,0,4,38,287,0,6,19,327,163
37,2017,47,Mich.,0,0,1,4,5,0,0,2,23,18,0,10,21,504,339
38,2017,47,Ohio,1,0,3,11,6,0,0,7,52,69,21,17,38,760,851
39,2017,47,Wis.,0,0,0,0,6,0,0,15,51,23,0,14,73,516,"1,142"
40,2017,47,W.N. CENTRAL,0,0,2,16,21,0,17,84,816,873,10,28,114,"1,254","1,623"
41,2017,47,Iowa,0,0,1,1,3,0,2,12,111,698,0,3,19,130,140
42,2017,47,Kans.,0,0,1,3,5,0,1,19,158,7,0,4,11,167,126
43,2017,47,Minn.,0,0,2,2,5,0,0,12,77,19,0,12,41,459,885
44,2017,47,Mo.,0,0,1,8,4,0,9,72,453,88,9,6,87,376,288
45,2017,47,Nebr.,0,0,1,2,3,0,0,1,5,49,1,1,5,67,133
46,2017,47,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,47,37
47,2017,47,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,8,14
48,2017,47,S. ATLANTIC,2,1,5,66,51,4,4,11,206,85,4,27,46,"1,245","1,216"
49,2017,47,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,14
50,2017,47,D.C.,0,0,0,0,0,0,0,2,11,9,0,0,3,17,10
51,2017,47,Fla.,1,0,3,23,15,3,0,9,56,14,3,8,21,357,299
52,2017,47,Ga.,0,0,2,7,12,1,1,6,58,3,0,3,13,163,176
53,2017,47,Md.,1,0,2,6,2,0,0,1,5,9,1,2,7,96,126
54,2017,47,N.C.,0,0,2,9,3,0,1,3,35,31,0,5,12,251,270
55,2017,47,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,150,120
56,2017,47,Va.,0,0,3,10,9,0,0,4,33,14,0,5,24,196,178
57,2017,47,W. Va.,0,0,1,3,4,0,0,1,0,2,0,0,2,10,23
58,2017,47,E.S. CENTRAL,0,0,1,11,14,1,2,13,146,100,1,15,41,798,713
59,2017,47,Ala.,0,0,1,3,5,0,0,11,35,1,0,4,17,208,159
60,2017,47,Ky.,0,0,1,2,1,0,0,3,16,94,0,6,28,385,425
61,2017,47,Miss.,0,0,1,2,0,0,0,8,26,1,0,1,2,31,2
62,2017,47,Tenn.,0,0,1,4,8,1,1,6,69,4,1,3,9,174,127
63,2017,47,W.S. CENTRAL,0,0,2,20,28,0,15,334,"1,119","1,847",1,37,222,"1,713","1,241"
64,2017,47,Ark.,0,0,0,0,2,0,2,249,528,"1,586",1,3,12,181,44
65,2017,47,La.,0,0,1,3,3,0,0,3,15,1,0,0,5,44,61
66,2017,47,Okla.,0,0,1,1,4,0,2,93,166,217,0,0,59,131,96
67,2017,47,Tex.,0,0,2,16,19,0,6,63,410,43,0,29,148,"1,357","1,040"
68,2017,47,MOUNTAIN,0,0,2,15,21,0,2,17,174,57,29,33,66,"1,613","1,426"
69,2017,47,Ariz.,0,0,1,4,3,0,0,12,34,7,2,8,17,370,246
70,2017,47,Colo.,0,0,1,4,4,0,1,13,81,16,26,11,28,554,649
71,2017,47,Idaho,0,0,1,1,2,0,0,2,5,1,1,0,6,48,82
72,2017,47,Mont.,0,0,1,1,2,0,0,2,6,26,0,1,18,98,18
73,2017,47,Nev.,0,0,2,2,5,0,0,1,5,3,0,1,6,60,31
74,2017,47,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,143,131
75,2017,47,Utah,0,0,1,1,3,0,0,9,39,2,0,6,23,322,248
76,2017,47,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,18,21
77,2017,47,PACIFIC,1,2,16,89,100,0,29,160,"1,530",95,14,50,656,"2,375","1,696"
78,2017,47,Alaska,0,0,1,1,6,0,0,9,54,2,0,1,6,36,138
79,2017,47,Calif.,0,1,4,56,73,0,2,11,97,82,0,34,68,"1,548","1,321"
80,2017,47,Hawaii,0,0,1,1,1,0,9,36,574,0,0,0,3,29,54
81,2017,47,Oreg.,1,0,2,22,20,0,1,5,61,11,2,4,11,198,183
82,2017,47,Wash.,0,0,13,9,0,0,4,152,744,0,12,9,618,564,0
83,2017,47,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,47,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,47,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,47,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,14
87,2017,47,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,48,UNITED STATES,2,7,21,307,331,6,109,519,"5,225","4,865",127,316,"1,220","14,383","15,390"
22,2017,48,NEW ENGLAND,0,0,2,14,17,0,3,14,193,324,3,20,39,887,864
23,2017,48,Conn.,0,0,1,0,5,0,0,1,9,36,0,1,5,53,89
24,2017,48,Maine,0,0,0,0,1,0,0,3,1,30,3,7,19,346,222
25,2017,48,Mass.,0,0,1,9,11,0,3,14,169,247,0,5,15,281,186
26,2017,48,N.H.,0,0,0,0,0,0,0,2,4,10,0,1,5,56,59
27,2017,48,R.I.,0,0,1,2,0,0,0,6,9,1,0,0,19,51,72
28,2017,48,Vt.,0,0,1,3,0,0,0,1,1,0,0,1,22,100,236
29,2017,48,MID. ATLANTIC,2,1,3,40,30,1,13,62,608,335,22,38,91,"1,781","2,830"
30,2017,48,N.J.,0,0,1,6,6,0,1,4,29,33,0,8,28,340,536
31,2017,48,N.Y. (Upstate),0,0,2,11,8,1,3,54,248,136,12,9,33,494,599
32,2017,48,N.Y. City,0,0,3,8,10,0,4,19,219,154,0,2,6,120,290
33,2017,48,Pa.,2,0,2,15,6,0,1,15,112,12,10,18,72,827,"1,405"
34,2017,48,E.N. CENTRAL,0,0,3,29,43,1,6,28,425,721,32,60,156,"2,578","3,525"
35,2017,48,Ill.,0,0,2,7,18,0,3,22,260,318,0,10,41,423,937
36,2017,48,Ind.,0,0,1,7,8,0,0,4,38,290,0,6,19,331,164
37,2017,48,Mich.,0,0,1,4,5,0,0,2,23,19,4,10,21,520,353
38,2017,48,Ohio,0,0,3,11,6,1,0,7,53,69,28,17,38,788,873
39,2017,48,Wis.,0,0,0,0,6,0,0,15,51,25,0,14,73,516,"1,198"
40,2017,48,W.N. CENTRAL,0,0,2,17,21,0,16,84,816,957,12,27,114,"1,283","1,700"
41,2017,48,Iowa,0,0,1,1,3,0,2,12,111,710,0,3,9,138,143
42,2017,48,Kans.,0,0,1,3,5,0,1,19,158,7,0,4,11,167,136
43,2017,48,Minn.,0,0,2,3,5,0,0,12,77,19,0,11,41,459,926
44,2017,48,Mo.,0,0,1,8,4,0,7,72,453,160,5,6,87,386,306
45,2017,48,Nebr.,0,0,1,2,3,0,0,1,5,49,7,2,5,75,137
46,2017,48,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,50,38
47,2017,48,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,8,14
48,2017,48,S. ATLANTIC,0,1,5,69,51,2,4,11,211,88,2,27,46,"1,254","1,253"
49,2017,48,Del.,0,0,1,1,0,0,0,1,3,0,1,0,2,6,14
50,2017,48,D.C.,0,0,0,0,0,0,0,2,11,11,0,0,3,17,10
51,2017,48,Fla.,0,0,3,24,15,1,0,9,57,15,0,8,21,357,306
52,2017,48,Ga.,0,0,2,8,12,0,1,6,58,3,0,3,13,163,182
53,2017,48,Md.,0,0,2,6,2,0,0,1,5,9,1,2,6,99,130
54,2017,48,N.C.,0,0,2,9,3,0,1,3,35,31,0,5,12,251,275
55,2017,48,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,150,122
56,2017,48,Va.,0,0,3,11,9,1,0,4,35,14,0,4,24,198,190
57,2017,48,W. Va.,0,0,1,3,4,0,0,1,2,2,0,0,2,13,24
58,2017,48,E.S. CENTRAL,0,0,2,13,14,0,2,13,146,101,0,15,41,807,736
59,2017,48,Ala.,0,0,1,3,5,0,0,11,35,1,0,4,17,210,167
60,2017,48,Ky.,0,0,1,2,1,0,0,3,16,94,0,6,28,388,436
61,2017,48,Miss.,0,0,1,2,0,0,0,8,26,1,0,1,2,32,3
62,2017,48,Tenn.,0,0,2,6,8,0,1,6,69,5,0,3,9,177,130
63,2017,48,W.S. CENTRAL,0,0,2,20,29,0,15,334,"1,119","2,181",19,37,222,"1,740","1,265"
64,2017,48,Ark.,0,0,0,0,2,0,2,249,528,"1,835",4,3,12,185,47
65,2017,48,La.,0,0,1,3,3,0,0,3,15,1,0,0,5,44,61
66,2017,48,Okla.,0,0,1,1,4,0,2,93,166,298,4,0,59,135,96
67,2017,48,Tex.,0,0,2,16,20,0,6,63,410,47,11,29,148,"1,376","1,061"
68,2017,48,MOUNTAIN,0,0,2,16,22,0,2,17,174,59,30,33,66,"1,670","1,459"
69,2017,48,Ariz.,0,0,1,4,3,0,0,12,34,7,6,8,17,382,250
70,2017,48,Colo.,0,0,1,4,4,0,1,13,81,17,18,11,28,572,666
71,2017,48,Idaho,0,0,1,1,3,0,0,2,5,1,6,1,6,54,82
72,2017,48,Mont.,0,0,1,1,2,0,0,2,6,26,0,1,18,99,20
73,2017,48,Nev.,0,0,2,2,5,0,0,1,5,4,0,1,6,60,32
74,2017,48,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,143,137
75,2017,48,Utah,0,0,1,2,3,0,0,9,39,2,0,7,23,342,251
76,2017,48,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,18,21
77,2017,48,PACIFIC,0,2,16,89,104,2,29,160,"1,533",99,7,48,656,"2,383","1,758"
78,2017,48,Alaska,0,0,1,1,7,0,0,9,54,2,0,1,6,36,144
79,2017,48,Calif.,0,1,4,56,75,0,2,11,97,82,0,34,68,"1,549","1,371"
80,2017,48,Hawaii,0,0,1,1,1,0,9,36,574,3,0,0,3,29,54
81,2017,48,Oreg.,0,0,2,22,21,1,1,5,63,12,0,4,11,202,189
82,2017,48,Wash.,0,0,13,9,0,1,4,152,745,0,7,9,618,567,0
83,2017,48,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,48,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,48,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,48,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,14
87,2017,48,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,49,UNITED STATES,3,7,21,315,341,32,108,519,"5,346","5,263",130,314,"1,220","14,701","15,851"
22,2017,49,NEW ENGLAND,0,0,2,14,17,1,3,14,199,329,6,20,37,928,899
23,2017,49,Conn.,0,0,1,0,5,0,0,1,10,36,0,1,5,55,89
24,2017,49,Maine,0,0,0,0,1,0,0,3,1,33,6,7,19,358,233
25,2017,49,Mass.,0,0,1,9,11,1,3,14,174,249,0,5,15,303,191
26,2017,49,N.H.,0,0,0,0,0,0,0,2,4,10,0,1,5,59,59
27,2017,49,R.I.,0,0,1,2,0,0,0,6,9,1,0,0,19,51,72
28,2017,49,Vt.,0,0,1,3,0,0,0,1,1,0,0,1,19,102,255
29,2017,49,MID. ATLANTIC,2,1,3,42,31,25,13,63,642,355,21,37,90,"1,811","2,920"
30,2017,49,N.J.,0,0,1,6,6,0,1,4,30,34,0,8,28,340,554
31,2017,49,N.Y. (Upstate),0,0,2,11,9,25,3,54,273,153,8,9,33,500,605
32,2017,49,N.Y. City,0,0,3,8,10,0,4,14,227,156,0,2,6,122,296
33,2017,49,Pa.,2,0,2,17,6,0,1,15,112,12,13,17,60,849,"1,465"
34,2017,49,E.N. CENTRAL,0,0,3,34,44,3,6,28,428,734,21,59,156,"2,614","3,648"
35,2017,49,Ill.,0,0,2,7,18,0,3,22,260,323,0,9,29,423,960
36,2017,49,Ind.,0,0,2,11,8,0,0,4,38,291,0,6,19,333,170
37,2017,49,Mich.,0,0,1,5,6,0,0,2,23,20,1,10,21,532,363
38,2017,49,Ohio,0,0,3,11,6,3,0,7,56,70,20,17,38,809,901
39,2017,49,Wis.,0,0,0,0,6,0,0,15,51,30,0,13,73,517,"1,254"
40,2017,49,W.N. CENTRAL,0,0,2,17,21,0,13,82,815,"1,039",4,27,114,"1,311","1,765"
41,2017,49,Iowa,0,0,1,1,3,0,2,9,111,719,0,3,9,138,152
42,2017,49,Kans.,0,0,1,3,5,0,1,19,158,13,0,4,11,171,141
43,2017,49,Minn.,0,0,2,3,5,0,0,10,76,22,0,11,27,465,949
44,2017,49,Mo.,0,0,1,8,4,0,6,64,453,224,3,6,87,397,328
45,2017,49,Nebr.,0,0,1,2,3,0,0,1,5,49,1,2,11,81,142
46,2017,49,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,51,39
47,2017,49,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,8,14
48,2017,49,S. ATLANTIC,0,1,5,70,54,2,4,11,215,93,10,26,46,"1,287","1,275"
49,2017,49,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,6,15
50,2017,49,D.C.,0,0,0,0,0,0,0,2,11,13,0,0,3,17,10
51,2017,49,Fla.,0,0,3,24,17,2,0,9,59,15,9,8,21,366,311
52,2017,49,Ga.,0,0,2,8,12,0,1,6,59,4,0,3,13,163,183
53,2017,49,Md.,0,0,2,6,2,0,0,1,5,9,1,2,6,101,130
54,2017,49,N.C.,0,0,2,9,4,0,1,3,36,33,0,6,12,272,280
55,2017,49,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,151,129
56,2017,49,Va.,0,0,3,12,9,0,0,4,35,14,0,4,24,198,193
57,2017,49,W. Va.,0,0,1,3,4,0,0,1,2,2,0,0,2,13,24
58,2017,49,E.S. CENTRAL,0,0,2,13,14,0,2,13,146,103,0,15,41,811,743
59,2017,49,Ala.,0,0,1,3,5,0,0,11,35,2,0,4,17,213,168
60,2017,49,Ky.,0,0,1,2,1,0,0,3,16,94,0,6,28,388,439
61,2017,49,Miss.,0,0,1,2,0,0,0,8,26,1,0,1,2,32,3
62,2017,49,Tenn.,0,0,2,6,8,0,1,6,69,6,0,3,9,178,133
63,2017,49,W.S. CENTRAL,0,0,2,20,30,0,14,291,"1,120","2,445",12,37,222,"1,764","1,298"
64,2017,49,Ark.,0,0,0,0,2,0,2,203,528,"2,038",0,3,12,190,52
65,2017,49,La.,0,0,1,3,3,0,0,3,15,1,0,0,5,44,62
66,2017,49,Okla.,0,0,1,1,5,0,2,93,166,334,0,0,59,135,104
67,2017,49,Tex.,0,0,2,16,20,0,6,63,411,72,12,29,148,"1,395","1,080"
68,2017,49,MOUNTAIN,1,0,2,17,24,0,2,17,175,59,40,34,66,"1,721","1,500"
69,2017,49,Ariz.,0,0,1,4,3,0,0,12,34,7,6,8,17,391,263
70,2017,49,Colo.,1,0,1,5,4,0,1,13,81,17,31,11,28,603,683
71,2017,49,Idaho,0,0,1,1,3,0,0,2,5,1,2,1,8,58,82
72,2017,49,Mont.,0,0,1,1,2,0,0,2,6,26,1,1,18,100,21
73,2017,49,Nev.,0,0,2,2,7,0,0,1,5,4,0,1,6,61,32
74,2017,49,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,145,142
75,2017,49,Utah,0,0,1,2,3,0,0,9,40,2,0,7,23,345,256
76,2017,49,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,18,21
77,2017,49,PACIFIC,0,2,16,88,106,1,29,160,"1,606",106,16,46,656,"2,454","1,803"
78,2017,49,Alaska,0,0,1,1,7,0,0,9,54,2,0,0,4,36,148
79,2017,49,Calif.,0,1,4,55,76,0,2,11,97,86,0,33,68,"1,605","1,412"
80,2017,49,Hawaii,0,0,1,1,1,1,12,37,647,3,0,0,3,30,54
81,2017,49,Oreg.,0,0,2,22,22,0,1,5,63,15,2,4,11,205,189
82,2017,49,Wash.,0,0,13,9,0,0,4,152,745,0,14,9,618,578,0
83,2017,49,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,49,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,49,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,49,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,14
87,2017,49,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,50,UNITED STATES,1,6,21,316,345,18,107,519,"5,421","5,604",168,316,"1,220","15,209","16,299"
22,2017,50,NEW ENGLAND,0,0,2,15,17,0,3,14,200,334,0,20,37,930,927
23,2017,50,Conn.,0,0,1,0,5,0,0,1,11,36,0,1,5,56,90
24,2017,50,Maine,0,0,1,1,1,0,0,1,1,34,0,7,19,359,243
25,2017,50,Mass.,0,0,1,9,11,0,3,14,174,253,0,5,15,303,193
26,2017,50,N.H.,0,0,0,0,0,0,0,2,4,10,0,1,5,59,59
